return-period,rp
23441.719767197672,120.84887446591674
23442.71962719627,120.8492286522777
23443.71948719487,120.84958282252803
23444.71934719347,120.84993697668692
23445.719207192073,120.85029111473028
23446.719067190672,120.85064523667731
23447.71892718927,120.8509993425039
23448.71878718787,120.85135343225089
23449.71864718647,120.8517075058942
23450.718507185073,120.85206156343135
23451.718367183672,120.85241560488157
23452.71822718227,120.85276963022078
23453.71808718087,120.85312363946814
23454.71794717947,120.85347763264285
23455.717807178073,120.85383160969921
23456.717667176672,120.85418557067804
23457.71752717527,120.85453951557686
23458.71738717387,120.85489344437164
23459.71724717247,120.85524735710318
23460.717107171073,120.8556012537258
23461.716967169672,120.8559551342803
23462.71682716827,120.85630899874259
23463.71668716687,120.85666284713191
23464.71654716547,120.85701667944576
23465.716407164073,120.85737049568175
23466.716267162672,120.85772429583744
23467.71612716127,120.85807807993199
23468.71598715987,120.85843184794136
23469.71584715847,120.85878559986307
23470.715707157073,120.85913933573802
23471.715567155672,120.85949305554209
23472.71542715427,120.85984675927281
23473.71528715287,120.86020044694948
23474.71514715147,120.86055411854792
23475.715007150073,120.86090777408742
23476.714867148672,120.86126141356549
23477.71472714727,120.8616150369797
23478.71458714587,120.86196864434928
23479.71444714447,120.86232223565013
23480.71430714307,120.86267581090148
23481.714167141672,120.86302937007925
23482.71402714027,120.86338291322426
23483.71388713887,120.86373644031246
23484.71374713747,120.86408995134143
23485.71360713607,120.86444344633037
23486.713467134672,120.86479692527683
23487.71332713327,120.8651503881784
23488.71318713187,120.86550383501101
23489.71304713047,120.8658572658155
23490.71290712907,120.86621068058946
23491.712767127672,120.8665640793088
23492.71262712627,120.86691746199273
23493.71248712487,120.86727082863882
23494.71234712347,120.86762417926633
23495.71220712207,120.86797751382952
23496.712067120672,120.8683308323692
23497.71192711927,120.86868413488301
23498.71178711787,120.86903742136853
23499.71164711647,120.86939069182327
23500.71150711507,120.86974394624484
23501.711367113672,120.87009718465248
23502.71122711227,120.87045040702209
23503.71108711087,120.8708036133729
23504.71094710947,120.87115680370252
23505.71080710807,120.87150997800846
23506.710667106672,120.87186313628834
23507.71052710527,120.87221627856138
23508.71038710387,120.87256940480351
23509.71024710247,120.87292251505562
23510.71010710107,120.87327560927196
23511.709967099672,120.87362868749344
23512.70982709827,120.87398174969594
23513.70968709687,120.87433479587709
23514.70954709547,120.8746878260561
23515.70940709407,120.87504084025223
23516.70926709267,120.8753938384197
23517.70912709127,120.87574682057779
23518.70898708987,120.87609978674571
23519.70884708847,120.8764527369211
23520.70870708707,120.87680567107978
23521.70856708567,120.87715858924108
23522.70842708427,120.87751149142422
23523.70828708287,120.87786437758342
23524.70814708147,120.87821724778132
23525.70800708007,120.87857010197213
23526.70786707867,120.87892294015343
23527.70772707727,120.87927576236615
23528.70758707587,120.87962856858621
23529.70744707447,120.87998135883286
23530.70730707307,120.88033413306033
23531.70716707167,120.88068689133124
23532.70702707027,120.88103963362151
23533.70688706887,120.88139235990701
23534.70674706747,120.88174507022872
23535.70660706607,120.8820977645625
23536.70646706467,120.88245044292766
23537.70632706327,120.88280310532177
23538.70618706187,120.88315575174241
23539.70604706047,120.88350838218719
23540.70590705907,120.88386099665365
23541.70576705767,120.88421359513941
23542.70562705627,120.88456617768544
23543.70548705487,120.88491874424594
23544.70534705347,120.88527129484017
23545.70520705207,120.88562382946573
23546.70506705067,120.88597634814191
23547.70492704927,120.88632885084456
23548.70478704787,120.88668133759305
23549.70464704647,120.8870338083849
23550.70450704507,120.88738626321769
23551.70436704367,120.88773870208907
23552.70422704227,120.88809112501829
23553.70408704087,120.88844353198122
23554.70394703947,120.88879592299722
23555.70380703807,120.8891482980638
23556.70366703667,120.88950065717859
23557.703527035268,120.88985300033917
23558.70338703387,120.89020532756486
23559.70324703247,120.89055763883152
23560.70310703107,120.89090993418017
23561.70296702967,120.89126221356499
23562.702827028268,120.89161447702698
23563.70268702687,120.89196672452029
23564.70254702547,120.89231895610769
23565.70240702407,120.89267117174333
23566.70226702267,120.89302337144652
23567.702127021268,120.89337555521485
23568.70198701987,120.89372772304588
23569.70184701847,120.89407987495899
23570.70170701707,120.89443201093002
23571.70156701567,120.89478413097828
23572.701427014268,120.89513623510135
23573.70128701287,120.89548832329689
23574.70114701147,120.8958403955624
23575.70100701007,120.8961924519173
23576.70086700867,120.89654449233738
23577.700727007268,120.89689651684202
23578.70058700587,120.89724852542876
23579.70044700447,120.89760051809526
23580.70030700307,120.89795249486079
23581.70016700167,120.89830445570126
23582.700027000268,120.89865640063597
23583.69988699887,120.89900832966254
23584.69974699747,120.89936024275681
23585.69960699607,120.89971213995989
23586.69946699467,120.9000640212476
23587.69932699327,120.90041588663928
23588.69918699187,120.90076773613255
23589.69904699047,120.90111956970324
23590.69890698907,120.90147138739249
23591.69876698767,120.90182318915436
23592.69862698627,120.90217497502994
23593.69848698487,120.90252674501687
23594.69834698347,120.90287849911272
23595.69820698207,120.90323023729334
23596.69806698067,120.90358195959983
23597.69792697927,120.90393366600807
23598.697786977868,120.90428535651564
23599.69764697647,120.9046370311419
23600.69750697507,120.90498868988443
23601.69736697367,120.90534033274088
